,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,cat_ART_AND_DESIGN,cat_AUTO_AND_VEHICLES,cat_BEAUTY,cat_BOOKS_AND_REFERENCE,cat_BUSINESS,cat_COMICS,cat_COMMUNICATION,cat_DATING,cat_EDUCATION,cat_ENTERTAINMENT,cat_EVENTS,cat_FAMILY,cat_FINANCE,cat_FOOD_AND_DRINK,cat_GAME,cat_HEALTH_AND_FITNESS,cat_HOUSE_AND_HOME,cat_LIBRARIES_AND_DEMO,cat_LIFESTYLE,cat_MAPS_AND_NAVIGATION,cat_MEDICAL,cat_NEWS_AND_MAGAZINES,cat_PARENTING,cat_PERSONALIZATION,cat_PHOTOGRAPHY,cat_PRODUCTIVITY,cat_SHOPPING,cat_SOCIAL,cat_SPORTS,cat_TOOLS,cat_TRAVEL_AND_LOCAL,cat_VIDEO_PLAYERS,cat_WEATHER
5194,4594,FAMILY,4.6,27,4.2,18000.0,1,0,1,38,1531494000.0,1.1.4,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5195,229,TOOLS,4.0,97,99.0,9000.0,1,0,1,101,1530198000.0,2.0.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5196,234,NEWS_AND_MAGAZINES,5.0,43,2.3,180.0,1,0,1,74,1529593200.0,1.0,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5197,6900,FAMILY,3.3,40,3.6,1800.0,1,0,1,51,1494774000.0,1.0,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5198,5792,PRODUCTIVITY,4.1,22,26.0,1800.0,1,0,1,81,1509548400.0,1.5,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5199,1695,PRODUCTIVITY,3.6,8,3.2,180.0,1,0,1,81,1509721200.0,1.2-Release,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5200,2320,FAMILY,3.2,32,2.8,1800.0,1,0,1,51,1525878000.0,1.0,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,3703,PRODUCTIVITY,4.4,2087,8.3,180000.0,1,0,1,81,1529766000.0,20,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5203,7208,TOOLS,4.4,26,3.8,900.0,1,0,1,101,1527346800.0,1.2,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5204,4754,PRODUCTIVITY,4.5,41624,3.4,1800000.0,1,0,1,81,1527087600.0,1.2.4,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5205,30,FAMILY,4.3,20,3.5,1800.0,1,0,1,27,1433257200.0,0.33,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5206,7602,PERSONALIZATION,4.7,1891,1.9,180000.0,1,0,1,79,1527087600.0,10001008,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5207,235,FAMILY,4.4,8,3.3,9000.0,1,0,1,38,1528124400.0,1.0.4,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5210,3459,PHOTOGRAPHY,4.4,346681,7.1,18000000.0,1,0,1,80,1518188400.0,2.0.949,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5211,4944,SOCIAL,3.7,3,7.9,180.0,1,0,1,96,1530630000.0,1.3.1-lite,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5212,2321,FAMILY,3.3,1407,1.4,180000.0,1,0,1,51,1443106800.0,2.1,2.2 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5213,772,FAMILY,4.3,3,1.8,180.0,1,0,1,51,1520175600.0,2.2,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5214,4963,PRODUCTIVITY,3.7,3,7.5,180.0,1,0,1,81,1519830000.0,11.04,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5215,230,PHOTOGRAPHY,3.0,20,4.3,1800.0,0,2.99,1,80,1529247600.0,1.4.7,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5216,6996,PRODUCTIVITY,2.6,91,2.8,9000.0,1,0,1,81,1531666800.0,0.0.52,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5217,4943,TOOLS,4.3,0,7.9,180.0,0,2.99,3,101,1530630000.0,1.3.1,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5218,232,PHOTOGRAPHY,4.3,0,3.7,900.0,1,0,1,80,1505228400.0,closed,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5219,233,PRODUCTIVITY,3.5,43,48.0,1800.0,1,0,1,81,1529247600.0,1.2,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5220,4362,FAMILY,3.9,253,14.0,18000.0,1,0,1,51,1522162800.0,1.1,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5221,533,FAMILY,4.6,71,5.7,900.0,0,2.49,1,99,1520953200.0,1.8,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5222,2831,LIFESTYLE,3.8,89,0.917,18000.0,1,0,1,66,1361113200.0,2.3,2.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5223,696,FAMILY,4.6,361734,58.0,9000000.0,1,0,1,33,1533135600.0,28.0.14,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5224,244,GAME,4.4,2975,42.0,90000.0,0,1.99,1,6,1457276400.0,1.6,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5225,237,FAMILY,4.5,1564,35.0,90000.0,1,0,1,49,1527174000.0,1.1.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5226,2957,FAMILY,4.5,6750,43.0,180000.0,1,0,1,27,1528815600.0,2.0.3,4.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5227,4360,SOCIAL,4.7,3873,63.0,18000.0,1,0,4,96,1531407600.0,1.8.19106,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5228,6994,FAMILY,4.4,74744,60.0,1800000.0,1,0,1,99,1532530800.0,1.5.6,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5230,240,PHOTOGRAPHY,5.0,44,2.8,180.0,1,0,1,80,1516633200.0,1.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5231,254,MAPS_AND_NAVIGATION,4.3,0,3.2,18.0,1,0,1,69,1516978800.0,1.0,4.2 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5232,7829,COMMUNICATION,4.3,0,4.2,180.0,1,0,4,36,1506265200.0,4.3,2.3 and up,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5233,2430,FAMILY,2.8,107441,32.0,1800000.0,1,0,1,28,1531148400.0,1.10.5,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5234,559,NEWS_AND_MAGAZINES,4.3,0,22.0,18.0,1,0,1,74,1532444400.0,4.0,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5235,247,FAMILY,4.6,31,7.3,900.0,1,0,1,38,1493737200.0,0.1,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5236,238,FINANCE,2.8,135,5.3,18000.0,1,0,1,59,1528038000.0,2.13.0.65,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5237,4113,BOOKS_AND_REFERENCE,5.0,12,50.0,180.0,0,3.99,1,19,1465743600.0,1.0.0,2.2 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5238,6262,PHOTOGRAPHY,5.0,2,7.5,900.0,1,0,1,80,1515337200.0,1.0,3.2 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5239,1310,GAME,2.8,9,26.0,900.0,1,0,1,15,1490281200.0,1.0,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5240,241,HOUSE_AND_HOME,4.3,0,17.0,18.0,1,0,1,64,1500908400.0,3.0,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5241,1543,GAME,3.8,8,4.2,1800.0,1,0,4,23,1476802800.0,1.1,2.3.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5242,1617,FAMILY,4.1,22,31.0,1800.0,1,0,1,82,1533222000.0,1.0.9,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5243,113,PHOTOGRAPHY,4.3,1,7.6,180.0,1,0,1,80,1532530800.0,1.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5244,250,VIDEO_PLAYERS,4.8,18,1.7,180.0,1,0,1,107,1524322800.0,1.6.3.1,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5245,251,SHOPPING,5.0,9,0.165,18.0,1,0,1,91,1527778800.0,18060104,2.2 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5246,4112,FAMILY,5.0,1,63.0,18.0,0,4.99,1,38,1522767600.0,1.0.59,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5247,236,AUTO_AND_VEHICLES,4.3,0,7.7,18.0,1,0,1,13,1488121200.0,1.0.0,4.0.3 and up,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5248,249,SHOPPING,4.4,134,0.044,18000.0,1,0,1,91,1370271600.0,1.2,2.2 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5249,246,SHOPPING,4.3,1,6.6,180.0,1,0,1,91,1471186800.0,1.0,2.3.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5250,560,COMMUNICATION,4.3,5,14.0,180.0,1,0,1,36,1506610800.0,1.0.1,4.1 and up,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5251,245,LIFESTYLE,5.0,2,22.0,180.0,1,0,1,66,1503846000.0,5,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5252,7285,PERSONALIZATION,4.1,21,3.6,180.0,0,0.99,1,79,1505833200.0,1.35,4.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5253,253,FAMILY,4.3,0,8.4,90.0,1,0,2,51,1514905200.0,2.0,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5254,255,ART_AND_DESIGN,4.8,48,25.0,9000.0,1,0,1,9,1533308400.0,1.1.1,4.1 and up,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5255,260,LIFESTYLE,4.3,0,0.464,180.0,1,0,1,66,1496242800.0,1.0.0,2.3.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5256,112,LIFESTYLE,4.3,0,4.3,9.0,1,0,1,66,1527260400.0,1.0,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5257,243,PERSONALIZATION,4.8,5,35.0,90.0,0,0.99,1,79,1524322800.0,1.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5258,256,ART_AND_DESIGN,4.0,18,3.6,1800.0,1,0,1,9,1521644400.0,1.1,4.0 and up,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5259,106,BOOKS_AND_REFERENCE,4.3,1,24.0,90.0,1,0,1,19,1483455600.0,5.62.1,4.0.3 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5260,242,PERSONALIZATION,5.0,2,35.0,18.0,0,0.99,1,79,1524927600.0,1.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5261,4685,FAMILY,4.6,18893,91.0,180000.0,1,0,1,33,1528470000.0,1.4.1,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5262,262,FOOD_AND_DRINK,4.3,0,27.0,9.0,1,0,1,60,1531407600.0,0.1.0,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5263,239,PERSONALIZATION,5.0,4,31.0,90.0,0,0.99,1,79,1524754800.0,1.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5264,257,FAMILY,4.3,0,2.7,9.0,1,0,4,51,1528297200.0,1.0,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5265,258,PERSONALIZATION,4.3,0,32.0,18.0,0,0.99,1,79,1525100400.0,1.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5266,263,MAPS_AND_NAVIGATION,4.3,0,27.0,18.0,1,0,1,69,1532876400.0,1.0.0.0,4.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5267,5180,FAMILY,4.5,26916,67.0,900000.0,1,0,1,33,1489676400.0,2.7,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5268,252,FAMILY,5.0,1,8.2,18.0,1,0,1,51,1511881200.0,1.2.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5269,248,PERSONALIZATION,4.3,0,30.0,18.0,0,0.99,1,79,1525186800.0,1.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5270,259,PERSONALIZATION,4.3,0,3.9,180.0,1,0,1,79,1525532400.0,2.0,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5271,558,NEWS_AND_MAGAZINES,4.3,9,1.1,900.0,1,0,1,74,1473174000.0,1.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5272,4195,FAMILY,4.4,1031,48.0,180000.0,1,0,1,51,1515423600.0,2.1.9f0,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5273,281,FAMILY,4.0,345,14.0,180000.0,1,0,2,92,1478790000.0,1.3.0,3.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5274,277,FAMILY,4.3,2,18.0,180.0,1,0,1,51,1525446000.0,2.0.0,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5275,278,FAMILY,3.9,656,2.9,900000.0,1,0,2,51,1473778800.0,2.0,2.3.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5276,266,PERSONALIZATION,4.1,585,4.4,90000.0,1,0,1,79,1529420400.0,1.3,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5277,5800,GAME,4.8,21,89.0,1800.0,1,0,1,6,1522335600.0,0.46.91,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5278,270,FAMILY,4.3,734,13.0,18000.0,1,0,1,51,1531321200.0,2.5,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5279,280,FAMILY,3.9,7,3.8,1800.0,1,0,1,51,1529247600.0,568,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5280,7262,PERSONALIZATION,4.5,37,15.0,9000.0,1,0,4,79,1488034800.0,1.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5281,264,PERSONALIZATION,4.3,1,15.0,180.0,1,0,4,79,1519225200.0,1.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5282,275,FAMILY,3.7,165,25.0,18000.0,1,0,4,51,1429974000.0,1.0,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5283,2567,GAME,4.3,807226,34.0,18000000.0,1,0,4,0,1531234800.0,3.0.2,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5284,265,PERSONALIZATION,4.2,322,6.8,90000.0,1,0,1,79,1495983600.0,1.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5285,274,GAME,3.7,91,24.0,18000.0,1,0,1,0,1482591600.0,3.2,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5286,1618,LIFESTYLE,3.8,6,3.4,900.0,1,0,1,66,1456758000.0,1.0.2,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5287,7304,FAMILY,4.6,23971,24.0,1800000.0,1,0,1,92,1533308400.0,39.231,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5288,276,GAME,4.3,1,5.8,900.0,1,0,1,0,1526482800.0,2.0,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5289,562,PERSONALIZATION,4.3,7,4.9,900.0,1,0,1,79,1520953200.0,newversion,4.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5290,7272,PERSONALIZATION,4.3,0,16.0,180.0,1,0,4,79,1520607600.0,1.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5291,7303,PERSONALIZATION,3.3,25,46.0,1800.0,1,0,1,79,1490626800.0,1.2,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5292,6289,FAMILY,3.0,2,33.0,180.0,1,0,1,92,1531839600.0,1.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5293,2533,GAME,3.9,145931,43.0,18000000.0,1,0,4,0,1527692400.0,5.3.2,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5294,5911,GAME,4.2,1343106,56.0,18000000.0,1,0,4,0,1533049200.0,1.180271.184729,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5295,282,TOOLS,3.9,54,2.8,18000.0,1,0,1,101,1430492400.0,1.0.0.1,2.2 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5296,7263,PERSONALIZATION,4.3,0,11.0,18.0,1,0,4,79,1523545200.0,1.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5297,7305,FAMILY,4.1,21,26.0,9000.0,1,0,1,92,1494774000.0,1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5298,7261,PERSONALIZATION,4.3,0,11.0,18.0,1,0,4,79,1523458800.0,1.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5299,267,PERSONALIZATION,4.6,5,8.8,900.0,1,0,3,79,1518274800.0,1.0,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5300,3970,FAMILY,4.3,3,6.2,1800.0,1,0,1,51,1492441200.0,1.0,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5301,268,GAME,4.3,4,7.6,1800.0,1,0,4,23,1532876400.0,1.3,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5302,4377,PERSONALIZATION,4.3,0,4.9,18.0,1,0,3,79,1525618800.0,1.0,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5303,279,FAMILY,4.3,2,5.1,180.0,1,0,1,51,1530111600.0,666,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5304,273,COMMUNICATION,4.4,9,4.2,9000.0,1,0,1,36,1495983600.0,3.8.8,2.2 and up,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5305,269,TOOLS,3.8,71,7.0,18000.0,1,0,1,101,1525186800.0,2.0.1.966,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5306,3787,GAME,4.4,243121,38.0,9000000.0,1,0,4,6,1413471600.0,5.3,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5307,561,SOCIAL,4.3,0,8.7,0.0,0,13.99,4,96,1501167600.0,3.4.4.3.3,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
